
2025/03/02 (20:28:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/02 (20:35:28) | ===> btop++ v.1.4.0
2025/03/02 (20:35:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/02 (20:55:49) | ===> btop++ v.1.4.0
2025/03/02 (20:55:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/02 (20:56:31) | ===> btop++ v.1.4.0
2025/03/02 (20:56:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/03 (09:33:45) | ===> btop++ v.1.4.0
2025/03/03 (09:33:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/03 (13:16:32) | ===> btop++ v.1.4.0
2025/03/03 (13:16:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/03 (15:20:37) | ===> btop++ v.1.4.0
2025/03/03 (15:20:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/03 (15:47:08) | ===> btop++ v.1.4.0
2025/03/03 (15:47:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/03 (15:48:59) | ===> btop++ v.1.4.0
2025/03/03 (15:48:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/03 (16:01:35) | ===> btop++ v.1.4.0
2025/03/03 (16:01:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/03 (16:06:05) | ===> btop++ v.1.4.0
2025/03/03 (16:06:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/03 (16:58:38) | ===> btop++ v.1.4.0
2025/03/03 (16:58:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/04 (10:24:36) | ===> btop++ v.1.4.0
2025/03/04 (10:24:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/04 (10:28:32) | ===> btop++ v.1.4.0
2025/03/04 (10:28:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/04 (19:22:08) | ===> btop++ v.1.4.0
2025/03/04 (19:22:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/05 (09:33:07) | ===> btop++ v.1.4.0
2025/03/05 (09:33:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/05 (09:58:06) | ===> btop++ v.1.4.0
2025/03/05 (09:58:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/05 (17:16:33) | ===> btop++ v.1.4.0
2025/03/05 (17:16:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/06 (11:44:27) | ===> btop++ v.1.4.0
2025/03/06 (11:44:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/06 (14:58:15) | ===> btop++ v.1.4.0
2025/03/06 (14:58:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/06 (15:33:11) | ===> btop++ v.1.4.0
2025/03/06 (15:33:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/06 (15:33:21) | ===> btop++ v.1.4.0
2025/03/06 (15:33:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/06 (17:14:38) | ===> btop++ v.1.4.0
2025/03/06 (17:14:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (10:52:37) | ===> btop++ v.1.4.0
2025/03/07 (10:52:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (11:07:44) | ===> btop++ v.1.4.0
2025/03/07 (11:07:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (11:09:19) | ===> btop++ v.1.4.0
2025/03/07 (11:09:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (11:21:30) | ===> btop++ v.1.4.0
2025/03/07 (11:21:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (11:49:32) | ===> btop++ v.1.4.0
2025/03/07 (11:49:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (12:08:46) | ===> btop++ v.1.4.0
2025/03/07 (12:08:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (12:11:25) | ===> btop++ v.1.4.0
2025/03/07 (12:11:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (12:11:48) | ===> btop++ v.1.4.0
2025/03/07 (12:11:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (13:37:31) | ===> btop++ v.1.4.0
2025/03/07 (13:37:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (14:54:28) | ===> btop++ v.1.4.0
2025/03/07 (14:54:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (15:02:28) | ===> btop++ v.1.4.0
2025/03/07 (15:02:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (15:08:53) | ===> btop++ v.1.4.0
2025/03/07 (15:08:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (17:44:14) | ===> btop++ v.1.4.0
2025/03/07 (17:44:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (17:45:11) | ===> btop++ v.1.4.0
2025/03/07 (17:45:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (20:08:45) | ===> btop++ v.1.4.0
2025/03/07 (20:08:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (20:42:54) | ===> btop++ v.1.4.0
2025/03/07 (20:42:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (20:48:45) | ===> btop++ v.1.4.0
2025/03/07 (20:48:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (20:55:20) | ===> btop++ v.1.4.0
2025/03/07 (20:55:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (20:55:26) | ===> btop++ v.1.4.0
2025/03/07 (20:55:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (21:09:53) | ===> btop++ v.1.4.0
2025/03/07 (21:09:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (21:10:06) | ===> btop++ v.1.4.0
2025/03/07 (21:10:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (21:10:34) | ===> btop++ v.1.4.0
2025/03/07 (21:10:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (21:24:51) | ===> btop++ v.1.4.0
2025/03/07 (21:24:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (21:26:08) | ===> btop++ v.1.4.0
2025/03/07 (21:26:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (21:30:09) | ===> btop++ v.1.4.0
2025/03/07 (21:30:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (21:36:09) | ===> btop++ v.1.4.0
2025/03/07 (21:36:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (23:28:08) | ===> btop++ v.1.4.0
2025/03/07 (23:28:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (23:36:21) | ===> btop++ v.1.4.0
2025/03/07 (23:36:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (23:37:54) | ===> btop++ v.1.4.0
2025/03/07 (23:37:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (23:39:04) | ===> btop++ v.1.4.0
2025/03/07 (23:39:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (23:46:56) | ===> btop++ v.1.4.0
2025/03/07 (23:46:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/07 (23:59:16) | ===> btop++ v.1.4.0
2025/03/07 (23:59:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (00:12:37) | ===> btop++ v.1.4.0
2025/03/08 (00:12:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (00:31:33) | ===> btop++ v.1.4.0
2025/03/08 (00:31:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (00:41:46) | ===> btop++ v.1.4.0
2025/03/08 (00:41:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (00:43:19) | ===> btop++ v.1.4.0
2025/03/08 (00:43:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (09:29:42) | ===> btop++ v.1.4.0
2025/03/08 (09:29:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (09:31:34) | ===> btop++ v.1.4.0
2025/03/08 (09:31:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (09:40:45) | ===> btop++ v.1.4.0
2025/03/08 (09:40:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (09:53:47) | ===> btop++ v.1.4.0
2025/03/08 (09:53:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (10:46:16) | ===> btop++ v.1.4.0
2025/03/08 (10:46:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (11:01:55) | ===> btop++ v.1.4.0
2025/03/08 (11:01:55) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (11:28:59) | ===> btop++ v.1.4.0
2025/03/08 (11:28:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (11:36:57) | ===> btop++ v.1.4.0
2025/03/08 (11:36:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (11:52:18) | ===> btop++ v.1.4.0
2025/03/08 (11:52:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (11:52:23) | ===> btop++ v.1.4.0
2025/03/08 (11:52:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (12:06:37) | ===> btop++ v.1.4.0
2025/03/08 (12:06:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (12:13:11) | ===> btop++ v.1.4.0
2025/03/08 (12:13:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (12:48:47) | ===> btop++ v.1.4.0
2025/03/08 (12:48:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (13:26:47) | ===> btop++ v.1.4.0
2025/03/08 (13:26:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (13:37:03) | ===> btop++ v.1.4.0
2025/03/08 (13:37:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (13:38:57) | ===> btop++ v.1.4.0
2025/03/08 (13:38:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (13:46:50) | ===> btop++ v.1.4.0
2025/03/08 (13:46:50) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (13:46:57) | ===> btop++ v.1.4.0
2025/03/08 (13:46:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (13:57:12) | ===> btop++ v.1.4.0
2025/03/08 (13:57:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (14:10:39) | ===> btop++ v.1.4.0
2025/03/08 (14:10:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (14:10:48) | ===> btop++ v.1.4.0
2025/03/08 (14:10:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (14:17:57) | ===> btop++ v.1.4.0
2025/03/08 (14:17:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (14:30:12) | ===> btop++ v.1.4.0
2025/03/08 (14:30:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (14:42:33) | ===> btop++ v.1.4.0
2025/03/08 (14:42:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (15:07:26) | ===> btop++ v.1.4.0
2025/03/08 (15:07:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (15:40:12) | ===> btop++ v.1.4.0
2025/03/08 (15:40:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (15:49:43) | ===> btop++ v.1.4.0
2025/03/08 (15:49:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (18:33:04) | ===> btop++ v.1.4.0
2025/03/08 (18:33:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (19:38:49) | ===> btop++ v.1.4.0
2025/03/08 (19:38:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (19:40:12) | ===> btop++ v.1.4.0
2025/03/08 (19:40:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (19:44:03) | ===> btop++ v.1.4.0
2025/03/08 (19:44:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (19:48:54) | ===> btop++ v.1.4.0
2025/03/08 (19:48:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (20:18:01) | ===> btop++ v.1.4.0
2025/03/08 (20:18:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (20:21:38) | ===> btop++ v.1.4.0
2025/03/08 (20:21:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (21:11:51) | ===> btop++ v.1.4.0
2025/03/08 (21:11:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (21:53:28) | ===> btop++ v.1.4.0
2025/03/08 (21:53:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/08 (21:53:42) | ===> btop++ v.1.4.0
2025/03/08 (21:53:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/09 (10:52:13) | ===> btop++ v.1.4.0
2025/03/09 (10:52:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/10 (15:18:39) | ===> btop++ v.1.4.0
2025/03/10 (15:18:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/10 (17:48:38) | ===> btop++ v.1.4.0
2025/03/10 (17:48:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/10 (17:48:54) | ===> btop++ v.1.4.0
2025/03/10 (17:48:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/10 (17:55:47) | ===> btop++ v.1.4.0
2025/03/10 (17:55:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/10 (18:32:58) | ===> btop++ v.1.4.0
2025/03/10 (18:32:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/13 (17:49:26) | ===> btop++ v.1.4.0
2025/03/13 (17:49:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/15 (20:49:00) | ===> btop++ v.1.4.0
2025/03/15 (20:49:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/15 (21:06:37) | ===> btop++ v.1.4.0
2025/03/15 (21:06:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/15 (21:06:46) | ===> btop++ v.1.4.0
2025/03/15 (21:06:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/16 (17:38:29) | ===> btop++ v.1.4.0
2025/03/16 (17:38:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/16 (19:41:57) | ===> btop++ v.1.4.0
2025/03/16 (19:41:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/17 (09:23:45) | ===> btop++ v.1.4.0
2025/03/17 (09:23:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/17 (13:55:03) | ===> btop++ v.1.4.0
2025/03/17 (13:55:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/17 (20:29:18) | ===> btop++ v.1.4.0
2025/03/17 (20:29:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/17 (20:32:49) | ===> btop++ v.1.4.0
2025/03/17 (20:32:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/17 (20:47:53) | ===> btop++ v.1.4.0
2025/03/17 (20:47:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/17 (20:49:22) | ===> btop++ v.1.4.0
2025/03/17 (20:49:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/17 (21:36:43) | ===> btop++ v.1.4.0
2025/03/17 (21:36:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/17 (21:45:49) | ===> btop++ v.1.4.0
2025/03/17 (21:45:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/17 (21:46:11) | ===> btop++ v.1.4.0
2025/03/17 (21:46:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/17 (21:51:48) | ===> btop++ v.1.4.0
2025/03/17 (21:51:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/17 (21:57:09) | ===> btop++ v.1.4.0
2025/03/17 (21:57:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/17 (22:00:13) | ===> btop++ v.1.4.0
2025/03/17 (22:00:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/17 (22:06:15) | ===> btop++ v.1.4.0
2025/03/17 (22:06:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/18 (09:54:48) | ===> btop++ v.1.4.0
2025/03/18 (09:54:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/18 (10:03:38) | ===> btop++ v.1.4.0
2025/03/18 (10:03:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/18 (13:53:45) | ===> btop++ v.1.4.0
2025/03/18 (13:53:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/18 (14:24:43) | ===> btop++ v.1.4.0
2025/03/18 (14:24:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/18 (14:56:05) | ===> btop++ v.1.4.0
2025/03/18 (14:56:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/18 (15:09:02) | ===> btop++ v.1.4.0
2025/03/18 (15:09:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/18 (16:24:42) | ===> btop++ v.1.4.0
2025/03/18 (16:24:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/18 (17:51:13) | ===> btop++ v.1.4.0
2025/03/18 (17:51:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/18 (20:30:03) | ===> btop++ v.1.4.0
2025/03/18 (20:30:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/18 (20:46:34) | ===> btop++ v.1.4.0
2025/03/18 (20:46:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/18 (21:24:32) | ===> btop++ v.1.4.0
2025/03/18 (21:24:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/18 (21:27:02) | ===> btop++ v.1.4.0
2025/03/18 (21:27:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/18 (21:32:06) | ===> btop++ v.1.4.0
2025/03/18 (21:32:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/18 (21:34:16) | ===> btop++ v.1.4.0
2025/03/18 (21:34:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/18 (21:50:12) | ===> btop++ v.1.4.0
2025/03/18 (21:50:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/18 (21:55:17) | ===> btop++ v.1.4.0
2025/03/18 (21:55:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (09:18:50) | ===> btop++ v.1.4.0
2025/03/19 (09:18:50) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (09:51:39) | ===> btop++ v.1.4.0
2025/03/19 (09:51:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (09:59:32) | ===> btop++ v.1.4.0
2025/03/19 (09:59:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (10:06:14) | ===> btop++ v.1.4.0
2025/03/19 (10:06:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (10:13:31) | ===> btop++ v.1.4.0
2025/03/19 (10:13:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (10:22:43) | ===> btop++ v.1.4.0
2025/03/19 (10:22:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (10:27:26) | ===> btop++ v.1.4.0
2025/03/19 (10:27:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (10:30:33) | ===> btop++ v.1.4.0
2025/03/19 (10:30:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (10:35:41) | ===> btop++ v.1.4.0
2025/03/19 (10:35:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (11:03:00) | ===> btop++ v.1.4.0
2025/03/19 (11:03:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (11:03:22) | ===> btop++ v.1.4.0
2025/03/19 (11:03:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (11:03:46) | ===> btop++ v.1.4.0
2025/03/19 (11:03:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (11:17:00) | ===> btop++ v.1.4.0
2025/03/19 (11:17:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (11:52:15) | ===> btop++ v.1.4.0
2025/03/19 (11:52:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (13:15:33) | ===> btop++ v.1.4.0
2025/03/19 (13:15:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (13:45:27) | ===> btop++ v.1.4.0
2025/03/19 (13:45:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (15:33:58) | ===> btop++ v.1.4.0
2025/03/19 (15:33:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (15:34:18) | ===> btop++ v.1.4.0
2025/03/19 (15:34:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (16:26:25) | ===> btop++ v.1.4.0
2025/03/19 (16:26:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (16:29:08) | ===> btop++ v.1.4.0
2025/03/19 (16:29:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (19:40:54) | ===> btop++ v.1.4.0
2025/03/19 (19:40:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (19:53:05) | ===> btop++ v.1.4.0
2025/03/19 (19:53:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (19:53:54) | ===> btop++ v.1.4.0
2025/03/19 (19:53:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (20:19:45) | ===> btop++ v.1.4.0
2025/03/19 (20:19:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (20:36:59) | ===> btop++ v.1.4.0
2025/03/19 (20:36:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (20:37:12) | ===> btop++ v.1.4.0
2025/03/19 (20:37:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (20:40:25) | ===> btop++ v.1.4.0
2025/03/19 (20:40:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2025/03/19 (20:42:36) | ===> btop++ v.1.4.0
2025/03/19 (20:42:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

